id,ranked_id,username,champion_id,champion_level,champion_points,champion_points_since_last_level,champion_points_until_next_level,chest_granted,last_play_time,created_at,updated_at
45862,6,GEM Purselgarmet#LAS,887,1,1230,1230,570,false,2023-08-12 00:26:44+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45863,6,GEM Purselgarmet#LAS,145,1,1155,1155,645,false,2023-12-01 23:49:38+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45864,6,GEM Purselgarmet#LAS,28,1,995,995,805,false,2023-08-11 23:46:03+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45865,6,GEM Purselgarmet#LAS,54,1,948,948,852,false,2023-08-11 01:15:55+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45866,6,GEM Purselgarmet#LAS,901,1,913,913,887,false,2025-07-08 02:15:04+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45867,6,GEM Purselgarmet#LAS,202,1,764,764,1036,false,2023-12-04 23:03:18+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45868,6,GEM Purselgarmet#LAS,3,1,708,708,1092,false,2023-08-12 18:34:57+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45869,6,GEM Purselgarmet#LAS,98,3,706,706,1094,false,2025-09-18 19:47:05+00,2025-10-11 22:06:35.066621+00,2025-10-25 02:50:01.187661+00
45870,6,GEM Purselgarmet#LAS,40,1,665,665,1135,false,2023-08-12 19:06:07+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45871,6,GEM Purselgarmet#LAS,1,1,650,650,1150,false,2023-08-12 00:52:14+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45872,6,GEM Purselgarmet#LAS,14,1,628,628,1172,false,2025-09-18 20:17:40+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45873,6,GEM Purselgarmet#LAS,89,1,619,619,1181,false,2023-12-24 17:58:58+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45874,6,GEM Purselgarmet#LAS,103,1,615,615,1185,false,2023-08-14 16:15:39+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45875,6,GEM Purselgarmet#LAS,119,1,552,552,1248,false,2023-08-12 20:32:30+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45876,6,GEM Purselgarmet#LAS,31,1,547,547,1253,false,2025-09-16 20:39:13+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45877,6,GEM Purselgarmet#LAS,17,1,515,515,1285,false,2023-08-10 20:21:06+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45878,6,GEM Purselgarmet#LAS,36,1,503,503,1297,false,2025-09-18 19:09:44+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45879,6,GEM Purselgarmet#LAS,15,1,392,392,1408,false,2023-12-04 02:46:06+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45880,6,GEM Purselgarmet#LAS,92,1,243,243,1557,false,2023-08-10 23:03:11+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45881,6,GEM Purselgarmet#LAS,78,1,225,225,1575,false,2023-12-27 00:22:09+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45882,6,GEM Purselgarmet#LAS,133,1,211,211,1589,false,2023-12-01 13:38:39+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45883,6,GEM Purselgarmet#LAS,122,1,171,171,1629,false,2023-08-10 21:54:51+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45884,6,GEM Purselgarmet#LAS,523,1,147,147,1653,false,2023-12-04 01:27:43+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45885,6,GEM Purselgarmet#LAS,43,1,118,118,1682,false,2023-08-12 20:57:03+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45886,6,GEM Purselgarmet#LAS,115,1,117,117,1683,false,2023-08-14 12:06:45+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45887,6,GEM Purselgarmet#LAS,254,1,102,102,1698,false,2023-08-11 00:05:12+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45888,6,GEM Purselgarmet#LAS,37,1,87,87,1713,false,2023-08-14 16:32:26+00,2025-10-11 22:06:35.066621+00,2025-10-11 22:06:35.066621+00
45889,11,GEM Eunilacealle#LAS,107,10,85849,10249,751,false,2024-03-05 19:58:59+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45890,11,GEM Eunilacealle#LAS,350,7,48218,5618,5382,false,2025-07-12 00:24:04+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45891,11,GEM Eunilacealle#LAS,360,5,28473,6873,3127,false,2022-11-02 02:15:40+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45892,11,GEM Eunilacealle#LAS,12,4,14438,1838,7162,false,2025-08-04 04:14:11+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45893,11,GEM Eunilacealle#LAS,82,4,13763,1163,7837,false,2022-10-15 09:00:31+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45894,11,GEM Eunilacealle#LAS,81,4,12826,226,8774,false,2025-10-05 00:51:25+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45895,11,GEM Eunilacealle#LAS,222,3,11478,5478,1122,false,2025-09-28 01:01:15+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45896,11,GEM Eunilacealle#LAS,67,3,10462,4462,2138,false,2025-08-08 14:43:06+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45897,11,GEM Eunilacealle#LAS,96,3,9082,3082,3518,false,2025-07-18 21:33:41+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45898,11,GEM Eunilacealle#LAS,89,3,8497,2497,4103,false,2025-08-04 01:34:22+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45899,11,GEM Eunilacealle#LAS,141,3,8333,2333,4267,false,2025-10-05 04:21:39+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45900,11,GEM Eunilacealle#LAS,29,3,8086,2086,4514,false,2025-07-18 20:54:22+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45901,11,GEM Eunilacealle#LAS,78,3,6657,657,5943,false,2025-04-20 10:20:54+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45902,11,GEM Eunilacealle#LAS,56,3,6626,626,5974,false,2025-10-04 16:55:33+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45903,11,GEM Eunilacealle#LAS,18,3,6211,211,6389,false,2022-11-02 23:21:21+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45904,11,GEM Eunilacealle#LAS,200,2,5480,3680,520,false,2024-03-13 23:44:43+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45905,11,GEM Eunilacealle#LAS,21,2,5384,3584,616,false,2025-07-18 22:35:51+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45906,11,GEM Eunilacealle#LAS,32,2,5047,3247,953,false,2023-10-16 00:29:56+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45907,11,GEM Eunilacealle#LAS,83,2,4465,2665,1535,false,2025-10-04 13:17:15+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45908,11,GEM Eunilacealle#LAS,121,2,4453,2653,1547,false,2024-01-18 00:46:24+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45909,11,GEM Eunilacealle#LAS,40,2,3144,1344,2856,false,2025-08-04 02:41:18+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45910,11,GEM Eunilacealle#LAS,25,2,3035,1235,2965,false,2025-09-29 23:35:15+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45911,11,GEM Eunilacealle#LAS,875,2,3019,1219,2981,false,2022-08-19 04:06:25+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45912,11,GEM Eunilacealle#LAS,254,2,2962,1162,3038,false,2024-01-18 21:02:39+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45913,11,GEM Eunilacealle#LAS,901,2,2629,829,3371,false,2025-09-29 02:32:57+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45914,11,GEM Eunilacealle#LAS,131,2,2594,794,3406,false,2025-04-17 01:11:46+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45915,11,GEM Eunilacealle#LAS,777,2,2591,791,3409,false,2025-04-18 05:13:05+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45916,11,GEM Eunilacealle#LAS,526,2,2509,709,3491,false,2025-04-20 09:45:46+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45917,11,GEM Eunilacealle#LAS,31,2,2424,624,3576,false,2025-10-04 14:11:03+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45918,11,GEM Eunilacealle#LAS,48,2,2412,612,3588,false,2025-08-05 11:49:10+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45919,11,GEM Eunilacealle#LAS,53,1,2197,2197,-397,false,2025-04-20 01:59:45+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45920,11,GEM Eunilacealle#LAS,45,2,2154,354,3846,false,2022-10-06 20:12:18+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45921,11,GEM Eunilacealle#LAS,34,2,2094,294,3906,false,2023-08-11 02:06:18+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45922,11,GEM Eunilacealle#LAS,22,2,2057,257,3943,false,2025-09-30 00:37:42+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45923,11,GEM Eunilacealle#LAS,105,1,1872,1872,-72,false,2025-04-17 00:41:49+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45924,11,GEM Eunilacealle#LAS,51,1,1678,1678,122,false,2025-04-20 07:13:59+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45925,11,GEM Eunilacealle#LAS,202,1,1611,1611,189,false,2025-09-30 01:19:41+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45926,11,GEM Eunilacealle#LAS,10,1,1552,1552,248,false,2025-10-04 16:10:45+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45927,11,GEM Eunilacealle#LAS,145,1,1549,1549,251,false,2025-08-08 14:03:27+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45928,11,GEM Eunilacealle#LAS,28,1,1536,1536,264,false,2024-01-18 00:00:11+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45929,11,GEM Eunilacealle#LAS,37,1,1529,1529,271,false,2023-02-04 23:47:44+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45930,11,GEM Eunilacealle#LAS,90,1,1526,1526,274,false,2025-05-01 02:56:45+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45931,11,GEM Eunilacealle#LAS,110,1,1515,1515,285,false,2022-09-25 16:44:35+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45932,11,GEM Eunilacealle#LAS,62,1,1507,1507,293,false,2024-01-18 12:58:24+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45933,11,GEM Eunilacealle#LAS,412,1,1496,1496,304,false,2022-09-25 17:39:23+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45934,11,GEM Eunilacealle#LAS,84,1,1459,1459,341,false,2022-09-23 22:21:08+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45935,11,GEM Eunilacealle#LAS,99,1,1447,1447,353,false,2025-05-01 02:16:52+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45936,11,GEM Eunilacealle#LAS,147,1,1377,1377,423,false,2022-10-03 00:04:05+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45937,11,GEM Eunilacealle#LAS,13,1,1376,1376,424,false,2025-08-04 20:08:47+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45938,11,GEM Eunilacealle#LAS,103,1,1375,1375,425,false,2022-10-06 20:50:38+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45939,11,GEM Eunilacealle#LAS,60,1,1365,1365,435,false,2025-04-17 16:39:16+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45940,11,GEM Eunilacealle#LAS,42,1,1333,1333,467,false,2025-09-30 01:58:45+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45941,11,GEM Eunilacealle#LAS,102,1,1320,1320,480,false,2025-10-04 10:18:13+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45942,11,GEM Eunilacealle#LAS,157,1,1297,1297,503,false,2025-10-05 04:59:16+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45943,11,GEM Eunilacealle#LAS,24,1,1241,1241,559,false,2024-01-18 02:22:42+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45944,11,GEM Eunilacealle#LAS,33,1,1198,1198,602,false,2024-01-17 20:20:00+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45945,11,GEM Eunilacealle#LAS,59,1,1148,1148,652,false,2025-10-05 03:56:05+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45946,11,GEM Eunilacealle#LAS,498,1,1136,1136,664,false,2025-10-05 01:35:30+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45947,11,GEM Eunilacealle#LAS,555,1,1088,1088,712,false,2022-09-23 22:53:21+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45948,11,GEM Eunilacealle#LAS,36,1,975,975,825,false,2023-12-27 03:40:53+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45949,11,GEM Eunilacealle#LAS,9,1,964,964,836,false,2025-10-05 02:33:31+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45950,11,GEM Eunilacealle#LAS,39,1,920,920,880,false,2022-07-12 02:59:37+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45951,11,GEM Eunilacealle#LAS,55,1,751,751,1049,false,2024-03-13 23:05:48+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45952,11,GEM Eunilacealle#LAS,76,1,725,725,1075,false,2025-04-04 00:31:18+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45953,11,GEM Eunilacealle#LAS,236,1,694,694,1106,false,2022-07-11 00:42:42+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45954,11,GEM Eunilacealle#LAS,114,1,633,633,1167,false,2022-09-23 03:21:13+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45955,11,GEM Eunilacealle#LAS,245,1,622,622,1178,false,2022-09-24 14:40:38+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45956,11,GEM Eunilacealle#LAS,43,1,589,589,1211,false,2022-09-25 16:17:06+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45957,11,GEM Eunilacealle#LAS,30,1,547,547,1253,false,2022-09-24 19:27:37+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45958,11,GEM Eunilacealle#LAS,19,1,508,508,1292,false,2025-09-27 23:40:38+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45959,11,GEM Eunilacealle#LAS,63,1,495,495,1305,false,2022-09-23 01:45:20+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45960,11,GEM Eunilacealle#LAS,221,1,450,450,1350,false,2025-10-05 01:59:59+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45961,11,GEM Eunilacealle#LAS,15,1,246,246,1554,false,2022-07-12 01:51:59+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45962,11,GEM Eunilacealle#LAS,133,1,234,234,1566,false,2022-07-11 00:19:41+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45963,11,GEM Eunilacealle#LAS,518,1,229,229,1571,false,2023-10-23 23:43:19+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45964,11,GEM Eunilacealle#LAS,134,1,187,187,1613,false,2023-08-04 17:37:30+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45965,11,GEM Eunilacealle#LAS,136,1,186,186,1614,false,2022-07-08 01:57:04+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45966,11,GEM Eunilacealle#LAS,11,1,169,169,1631,false,2023-07-12 03:51:09+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45967,11,GEM Eunilacealle#LAS,122,1,167,167,1633,false,2024-03-13 15:09:57+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45968,11,GEM Eunilacealle#LAS,421,1,157,157,1643,false,2022-08-22 02:19:20+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45969,11,GEM Eunilacealle#LAS,240,1,146,146,1654,false,2022-07-08 13:49:37+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45970,11,GEM Eunilacealle#LAS,266,1,139,139,1661,false,2022-09-23 02:38:11+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45971,11,GEM Eunilacealle#LAS,235,1,110,110,1690,false,2022-07-09 02:05:30+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45972,11,GEM Eunilacealle#LAS,26,1,108,108,1692,false,2022-08-18 02:10:31+00,2025-10-11 22:06:36.640378+00,2025-10-11 22:06:36.640378+00
45973,26,GEM Plissevelary#GEM,84,6,23621,2021,7979,false,2025-08-22 16:45:10+00,2025-10-11 22:06:38.14787+00,2025-11-09 14:42:07.677116+00
45974,26,GEM Plissevelary#GEM,131,4,18515,5915,3085,false,2025-08-23 01:58:27+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45975,26,GEM Plissevelary#GEM,157,3,10415,4415,2185,false,2025-08-23 03:17:00+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45976,26,GEM Plissevelary#GEM,222,3,10142,4142,2458,false,2025-08-29 15:36:32+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45977,26,GEM Plissevelary#GEM,29,3,8926,2926,3674,false,2025-08-28 23:13:22+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45978,26,GEM Plissevelary#GEM,799,3,8321,2321,4279,false,2025-03-14 17:26:20+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45979,26,GEM Plissevelary#GEM,64,3,7866,1866,4734,false,2025-08-17 02:25:06+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45980,26,GEM Plissevelary#GEM,19,3,7050,1050,5550,false,2025-08-09 01:00:56+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45981,26,GEM Plissevelary#GEM,24,3,6801,801,5799,false,2025-08-20 00:56:16+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45982,26,GEM Plissevelary#GEM,18,2,4893,3093,1107,false,2025-08-28 22:00:15+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45983,26,GEM Plissevelary#GEM,99,2,4450,2650,1550,false,2025-02-26 00:49:51+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45984,26,GEM Plissevelary#GEM,67,2,3688,1888,2312,false,2025-08-21 06:07:03+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45985,26,GEM Plissevelary#GEM,63,2,3410,1610,2590,false,2025-08-16 20:43:31+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45986,26,GEM Plissevelary#GEM,31,2,3328,1528,2672,false,2025-08-16 21:11:29+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45987,26,GEM Plissevelary#GEM,51,2,3316,1516,2684,false,2025-08-19 23:27:19+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45988,26,GEM Plissevelary#GEM,81,2,3100,1300,2900,false,2025-08-22 01:02:46+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45989,26,GEM Plissevelary#GEM,145,2,2926,1126,3074,false,2025-08-21 21:36:57+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45990,26,GEM Plissevelary#GEM,90,2,2914,1114,3086,false,2025-08-23 01:18:49+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45991,26,GEM Plissevelary#GEM,22,2,2602,802,3398,false,2025-03-02 16:29:50+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45992,26,GEM Plissevelary#GEM,201,2,2190,390,3810,false,2025-08-19 01:00:06+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45993,26,GEM Plissevelary#GEM,412,2,2074,274,3926,false,2025-08-20 05:37:11+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45994,26,GEM Plissevelary#GEM,54,2,1941,141,4059,false,2025-08-20 01:52:29+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45995,26,GEM Plissevelary#GEM,21,2,1834,34,4166,false,2025-08-07 02:19:14+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45996,26,GEM Plissevelary#GEM,103,1,1746,1746,54,false,2025-03-04 02:39:20+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45997,26,GEM Plissevelary#GEM,1,1,1392,1392,408,false,2025-03-02 15:56:27+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45998,26,GEM Plissevelary#GEM,55,1,1365,1365,435,false,2025-08-14 20:05:35+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
45999,26,GEM Plissevelary#GEM,8,1,1329,1329,471,false,2025-02-23 17:29:47+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46000,26,GEM Plissevelary#GEM,119,1,1321,1321,479,false,2025-08-16 19:14:00+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46001,26,GEM Plissevelary#GEM,82,1,1315,1315,485,false,2025-02-26 00:15:23+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46002,26,GEM Plissevelary#GEM,875,1,1293,1293,507,false,2025-02-28 14:34:45+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46003,26,GEM Plissevelary#GEM,59,1,1233,1233,567,false,2025-08-18 19:44:49+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46004,26,GEM Plissevelary#GEM,202,1,1076,1076,724,false,2025-08-16 21:33:35+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46005,26,GEM Plissevelary#GEM,9,1,1046,1046,754,false,2025-08-18 20:06:05+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46006,26,GEM Plissevelary#GEM,96,1,1023,1023,777,false,2025-08-28 21:34:15+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46007,26,GEM Plissevelary#GEM,104,1,1016,1016,784,false,2025-02-24 02:13:41+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46008,26,GEM Plissevelary#GEM,154,1,1007,1007,793,false,2025-08-20 01:35:48+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46009,26,GEM Plissevelary#GEM,13,1,871,871,929,false,2025-08-17 00:54:47+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46010,26,GEM Plissevelary#GEM,110,1,851,851,949,false,2025-08-20 00:26:31+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46011,26,GEM Plissevelary#GEM,23,1,842,842,958,false,2025-03-01 02:12:37+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46012,26,GEM Plissevelary#GEM,121,1,762,762,1038,false,2025-02-24 04:48:56+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46013,26,GEM Plissevelary#GEM,45,1,728,728,1072,false,2025-08-19 02:33:33+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46014,26,GEM Plissevelary#GEM,3,1,715,715,1085,false,2025-08-16 02:05:41+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46015,26,GEM Plissevelary#GEM,901,1,706,706,1094,false,2025-08-23 02:47:30+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46016,26,GEM Plissevelary#GEM,89,1,688,688,1112,false,2025-02-28 03:05:00+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46017,26,GEM Plissevelary#GEM,238,1,658,658,1142,false,2025-08-09 23:42:11+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46018,26,GEM Plissevelary#GEM,134,1,651,651,1149,false,2024-02-13 05:49:32+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46019,26,GEM Plissevelary#GEM,350,1,619,619,1181,false,2025-03-02 19:09:29+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46020,26,GEM Plissevelary#GEM,267,1,529,529,1271,false,2025-02-28 03:50:56+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46021,26,GEM Plissevelary#GEM,36,1,471,471,1329,false,2025-06-20 01:51:09+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46022,26,GEM Plissevelary#GEM,147,1,125,125,1675,false,2024-02-13 16:20:24+00,2025-10-11 22:06:38.14787+00,2025-10-11 22:06:38.14787+00
46023,3,GEM Dreemurdomme#GEM,350,8,58766,16166,-5166,false,2023-07-22 22:26:38+00,2025-10-11 22:06:55.069821+00,2025-11-02 14:56:56.917554+00
46024,3,GEM Dreemurdomme#GEM,412,7,45169,2569,8431,false,2025-08-12 13:02:45+00,2025-10-11 22:06:55.069821+00,2025-10-11 22:06:55.069821+00
46025,3,GEM Dreemurdomme#GEM,67,7,45133,2533,8467,false,2025-03-19 12:57:05+00,2025-10-11 22:06:55.069821+00,2025-10-11 22:06:55.069821+00
