id,user_id,ranked_id,ranked_name,ranked_username,bloodline,action,title,description,metadata,created_at
812,d6bd7eee-de31-4878-932e-12f3378e39c9,46,AmNightmare,GEM Ornetchreans#GEM,Primogenit,LEVEL_UP,Level Up!,AmNightmare leveled up to 26 in GEM Ornetchreans#GEM,"{""to"":""26"",""from"":""25"",""gained"":""1"",""points"":""80""}",2025-12-07 17:52:46.338392+00
813,2d926f04-c40a-404e-9772-bf458d31f2e2,2,Matutte,GEM Cordacrimory#GEM,Porveldam,RANK_UP,Flex Promotion!,Matutte climbed in Flex from PLATINUM IV to PLATINUM III in GEM Cordacrimory#GEM,"{""queue"":""Flex"",""points"":""25"",""toTier"":""PLATINUM"",""fromTier"":""PLATINUM"",""toDivision"":""3"",""fromDivision"":""4"",""divisionsGained"":""1""}",2025-12-08 22:59:28.029279+00
814,c446637c-3582-44fd-a26b-93eaadb027b4,52,jony_lu,GEM Pracelgance#GEM,Spadelline,LEVEL_UP,Level Up!,jony_lu leveled up to 7 in GEM Pracelgance#GEM,"{""to"":""7"",""from"":""6"",""gained"":""1"",""points"":""80""}",2025-12-09 02:40:39.451115+00
815,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,WIN,Victory!,jony_lu won 1 win in GEM Gliecernice#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""31""}",2025-12-09 03:48:48.37463+00
816,46c3d5a5-0007-4c7b-b1d2-52ef20e9cb69,9,skadiantonioo,GEM Brincellezha#GEM,Spadelline,WIN,Victory!,skadiantonioo won 1 win in GEM Brincellezha#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""91""}",2025-12-09 19:37:28.324753+00
817,46c3d5a5-0007-4c7b-b1d2-52ef20e9cb69,9,skadiantonioo,GEM Brincellezha#GEM,Spadelline,WIN,Victory!,skadiantonioo won 1 win in GEM Brincellezha#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""91""}",2025-12-09 20:26:52.986368+00
818,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,WIN,Victory!,Toubie won 1 win in GEM Vespianelian#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""78""}",2025-12-09 20:31:14.627881+00
819,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,HONOR_UP,Honor Increased!,"Toubie increased their honor, reaching level 4","{""to"":""4"",""from"":""3"",""gained"":""1"",""points"":""300""}",2025-12-09 20:32:31.850557+00
820,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,WIN,Victory!,Toubie won 6 wins in GEM Vespianelian#GEM,"{""wins"":""6"",""points"":""420"",""totalWins"":""78""}",2025-12-09 20:32:32.223808+00
821,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,WIN,Victory!,Toubie won 1 win in GEM Vespianelian#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""78""}",2025-12-10 01:33:06.251451+00
822,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,WIN,Victory!,Toubie won 2 wins in GEM Vespianelian#GEM,"{""wins"":""2"",""points"":""140"",""totalWins"":""78""}",2025-12-10 04:51:03.054469+00
823,d6bd7eee-de31-4878-932e-12f3378e39c9,15,AmNightmare,GEM Priscyumice#GEM,Spadelline,WIN,Victory!,AmNightmare won 2 wins in GEM Priscyumice#GEM,"{""wins"":""2"",""points"":""140"",""totalWins"":""113""}",2025-12-10 06:50:26.26786+00
824,46c3d5a5-0007-4c7b-b1d2-52ef20e9cb69,9,skadiantonioo,GEM Brincellezha#GEM,Spadelline,WIN,Victory!,skadiantonioo won 1 win in GEM Brincellezha#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""91""}",2025-12-10 06:54:00.721746+00
825,d6bd7eee-de31-4878-932e-12f3378e39c9,15,AmNightmare,GEM Priscyumice#GEM,Spadelline,WIN,Victory!,AmNightmare won 1 win in GEM Priscyumice#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""113""}",2025-12-11 00:40:10.061614+00
826,d6bd7eee-de31-4878-932e-12f3378e39c9,15,AmNightmare,GEM Priscyumice#GEM,Spadelline,HONOR_UP,Honor Increased!,"AmNightmare increased their honor, reaching level 5","{""to"":""5"",""from"":""4"",""gained"":""1"",""points"":""300""}",2025-12-11 00:41:30.920197+00
827,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,LEVEL_UP,Level Up!,jony_lu leveled up to 32 in GEM Gliecernice#GEM,"{""to"":""32"",""from"":""31"",""gained"":""1"",""points"":""80""}",2025-12-11 02:08:17.369391+00
828,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,WIN,Victory!,jony_lu won 1 win in GEM Gliecernice#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""32""}",2025-12-11 02:14:48.657104+00
829,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,RANK_UP,SoloQ Promotion!,jony_lu climbed in SoloQ from SILVER IV to GOLD IV in GEM Gliecernice#GEM,"{""queue"":""SoloQ"",""points"":""100"",""toTier"":""gold"",""fromTier"":""silver"",""toDivision"":""4"",""fromDivision"":""4"",""divisionsGained"":""4""}",2025-12-11 02:19:06.882685+00
830,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,WIN,Victory!,jony_lu won 1 win in GEM Gliecernice#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""32""}",2025-12-11 03:08:52.686317+00
831,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,jony_lu reached mastery level 5 with Aphelios in GEM Gliecernice#GEM,"{""to"":""5"",""from"":""4"",""points"":""50"",""championId"":""523"",""championName"":""Aphelios""}",2025-12-11 03:09:29.536511+00
832,d6bd7eee-de31-4878-932e-12f3378e39c9,15,AmNightmare,GEM Priscyumice#GEM,Spadelline,WIN,Victory!,AmNightmare won 1 win in GEM Priscyumice#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""113""}",2025-12-11 04:31:30.041511+00
833,d6bd7eee-de31-4878-932e-12f3378e39c9,10,AmNightmare,GEM Deellycella#GEM,Spadelline,WIN,Victory!,AmNightmare won 1 win in GEM Deellycella#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""72""}",2025-12-11 04:35:37.717755+00
834,d6bd7eee-de31-4878-932e-12f3378e39c9,10,AmNightmare,GEM Deellycella#GEM,Spadelline,LEVEL_UP,Level Up!,AmNightmare leveled up to 73 in GEM Deellycella#GEM,"{""to"":""73"",""from"":""72"",""gained"":""1"",""points"":""80""}",2025-12-11 04:36:52.586245+00
835,d6bd7eee-de31-4878-932e-12f3378e39c9,10,AmNightmare,GEM Deellycella#GEM,Spadelline,WIN,Victory!,AmNightmare won 1 win in GEM Deellycella#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""73""}",2025-12-11 04:36:52.921297+00
836,d6bd7eee-de31-4878-932e-12f3378e39c9,15,AmNightmare,GEM Priscyumice#GEM,Spadelline,WIN,Victory!,AmNightmare won 1 win in GEM Priscyumice#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""113""}",2025-12-11 06:04:52.960807+00
837,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,WIN,Victory!,jony_lu won 1 win in GEM Gliecernice#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""31""}",2025-12-11 14:02:38.013982+00
838,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,RANK_UP,SoloQ Promotion!,jony_lu climbed in SoloQ from SILVER II to GOLD II in GEM Gliecernice#GEM,"{""queue"":""SoloQ"",""points"":""100"",""toTier"":""gold"",""fromTier"":""silver"",""toDivision"":""2"",""fromDivision"":""2"",""divisionsGained"":""4""}",2025-12-11 14:03:37.096986+00
839,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,RANK_UP,Flex Promotion!,jony_lu climbed in Flex from Unranked to SILVER I in GEM Gliecernice#GEM,"{""queue"":""Flex"",""points"":""275"",""toTier"":""silver"",""fromTier"":""UNRANKED"",""toDivision"":""1"",""fromDivision"":""0"",""divisionsGained"":""11""}",2025-12-11 14:04:23.634436+00
840,d6bd7eee-de31-4878-932e-12f3378e39c9,10,AmNightmare,GEM Deellycella#GEM,Spadelline,WIN,Victory!,AmNightmare won 1 win in GEM Deellycella#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""72""}",2025-12-11 18:05:47.531628+00
841,d6bd7eee-de31-4878-932e-12f3378e39c9,10,AmNightmare,GEM Deellycella#GEM,Spadelline,LEVEL_UP,Level Up!,AmNightmare leveled up to 73 in GEM Deellycella#GEM,"{""to"":""73"",""from"":""72"",""gained"":""1"",""points"":""80""}",2025-12-11 18:07:05.885628+00
842,d6bd7eee-de31-4878-932e-12f3378e39c9,10,AmNightmare,GEM Deellycella#GEM,Spadelline,WIN,Victory!,AmNightmare won 1 win in GEM Deellycella#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""73""}",2025-12-11 18:07:06.258092+00
843,d6bd7eee-de31-4878-932e-12f3378e39c9,10,AmNightmare,GEM Deellycella#GEM,Spadelline,WIN,Victory!,AmNightmare won 1 win in GEM Deellycella#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""73""}",2025-12-11 19:09:57.923627+00
844,d6bd7eee-de31-4878-932e-12f3378e39c9,15,AmNightmare,GEM Priscyumice#GEM,Spadelline,WIN,Victory!,AmNightmare won 2 wins in GEM Priscyumice#GEM,"{""wins"":""2"",""points"":""140"",""totalWins"":""113""}",2025-12-11 22:50:27.464211+00
845,d6bd7eee-de31-4878-932e-12f3378e39c9,15,AmNightmare,GEM Priscyumice#GEM,Spadelline,WIN,Victory!,AmNightmare won 2 wins in GEM Priscyumice#GEM,"{""wins"":""2"",""points"":""140"",""totalWins"":""113""}",2025-12-11 22:50:27.643242+00
846,d6bd7eee-de31-4878-932e-12f3378e39c9,10,AmNightmare,GEM Deellycella#GEM,Spadelline,WIN,Victory!,AmNightmare won 1 win in GEM Deellycella#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""73""}",2025-12-11 23:40:25.94907+00
847,d6bd7eee-de31-4878-932e-12f3378e39c9,15,AmNightmare,GEM Priscyumice#GEM,Spadelline,WIN,Victory!,AmNightmare won 1 win in GEM Priscyumice#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""113""}",2025-12-12 02:16:12.050068+00
848,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,WIN,Victory!,jony_lu won 1 win in GEM Gliecernice#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""31""}",2025-12-12 04:03:42.851273+00
849,46c3d5a5-0007-4c7b-b1d2-52ef20e9cb69,9,skadiantonioo,GEM Brincellezha#GEM,Spadelline,WIN,Victory!,skadiantonioo won 1 win in GEM Brincellezha#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""91""}",2025-12-12 18:00:44.089993+00
850,a098c50f-409f-4fc7-bb2c-c77b073e66cc,19,Gusta_L,GEM Damglantine#GEM,Zephiroth,WIN,Victory!,Gusta_L won 1 win in GEM Damglantine#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""85""}",2025-12-12 18:05:44.045347+00
851,d6bd7eee-de31-4878-932e-12f3378e39c9,10,AmNightmare,GEM Deellycella#GEM,Spadelline,WIN,Victory!,AmNightmare won 1 win in GEM Deellycella#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""73""}",2025-12-12 21:19:37.731836+00
852,d6bd7eee-de31-4878-932e-12f3378e39c9,10,AmNightmare,GEM Deellycella#GEM,Spadelline,WIN,Victory!,AmNightmare won 1 win in GEM Deellycella#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""73""}",2025-12-12 23:21:10.576547+00
853,d6bd7eee-de31-4878-932e-12f3378e39c9,8,AmNightmare,GEM Stridellarea#GEM,Porveldam,WIN,Victory!,AmNightmare won 1 win in GEM Stridellarea#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""78""}",2025-12-12 23:36:00.273313+00
854,d6bd7eee-de31-4878-932e-12f3378e39c9,8,AmNightmare,GEM Stridellarea#GEM,Porveldam,WIN,Victory!,AmNightmare won 1 win in GEM Stridellarea#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""78""}",2025-12-12 23:43:27.943968+00
855,d6bd7eee-de31-4878-932e-12f3378e39c9,8,AmNightmare,GEM Stridellarea#GEM,Porveldam,WIN,Victory!,AmNightmare won 1 win in GEM Stridellarea#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""78""}",2025-12-12 23:45:15.540274+00
856,d6bd7eee-de31-4878-932e-12f3378e39c9,8,AmNightmare,GEM Stridellarea#GEM,Porveldam,WIN,Victory!,AmNightmare won 1 win in GEM Stridellarea#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""78""}",2025-12-12 23:45:46.364164+00
857,d6bd7eee-de31-4878-932e-12f3378e39c9,8,AmNightmare,GEM Stridellarea#GEM,Porveldam,WIN,Victory!,AmNightmare won 1 win in GEM Stridellarea#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""78""}",2025-12-12 23:55:08.231311+00
858,d6bd7eee-de31-4878-932e-12f3378e39c9,8,AmNightmare,GEM Stridellarea#GEM,Porveldam,WIN,Victory!,AmNightmare won 1 win in GEM Stridellarea#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""78""}",2025-12-12 23:57:44.739843+00
859,d6bd7eee-de31-4878-932e-12f3378e39c9,8,AmNightmare,GEM Stridellarea#GEM,Porveldam,WIN,Victory!,AmNightmare won 1 win in GEM Stridellarea#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""78""}",2025-12-12 23:59:43.146252+00
860,d6bd7eee-de31-4878-932e-12f3378e39c9,8,AmNightmare,GEM Stridellarea#GEM,Porveldam,WIN,Victory!,AmNightmare won 1 win in GEM Stridellarea#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""78""}",2025-12-13 00:00:05.002185+00
861,d6bd7eee-de31-4878-932e-12f3378e39c9,8,AmNightmare,GEM Stridellarea#GEM,Porveldam,WIN,Victory!,AmNightmare won 1 win in GEM Stridellarea#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""78""}",2025-12-13 00:00:26.540188+00
862,d6bd7eee-de31-4878-932e-12f3378e39c9,8,AmNightmare,GEM Stridellarea#GEM,Porveldam,WIN,Victory!,AmNightmare won 1 win in GEM Stridellarea#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""78""}",2025-12-13 00:00:58.945683+00
863,d6bd7eee-de31-4878-932e-12f3378e39c9,46,AmNightmare,GEM Ornetchreans#GEM,Primogenit,LEVEL_UP,Level Up!,AmNightmare leveled up to 27 in GEM Ornetchreans#GEM,"{""to"":""27"",""from"":""26"",""gained"":""1"",""points"":""80""}",2025-12-13 02:31:33.244009+00
864,d6bd7eee-de31-4878-932e-12f3378e39c9,10,AmNightmare,GEM Deellycella#GEM,Spadelline,RANK_UP,SoloQ Promotion!,AmNightmare climbed in SoloQ from GOLD II to PLATINUM II in GEM Deellycella#GEM,"{""queue"":""SoloQ"",""points"":""100"",""toTier"":""platinum"",""fromTier"":""GOLD"",""toDivision"":""2"",""fromDivision"":""2"",""divisionsGained"":""4""}",2025-12-13 02:33:06.030641+00
865,d6bd7eee-de31-4878-932e-12f3378e39c9,46,AmNightmare,GEM Ornetchreans#GEM,Primogenit,MASTERY_LEVEL_UP,Mastery Upgrade!,AmNightmare reached mastery level 3 with Heimerdinger in GEM Ornetchreans#GEM,"{""to"":""3"",""from"":""0"",""points"":""150"",""championId"":""74"",""championName"":""Heimerdinger""}",2025-12-13 03:24:10.78272+00
866,46c3d5a5-0007-4c7b-b1d2-52ef20e9cb69,9,skadiantonioo,GEM Brincellezha#GEM,Spadelline,WIN,Victory!,skadiantonioo won 1 win in GEM Brincellezha#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""91""}",2025-12-13 04:40:31.026105+00
867,46c3d5a5-0007-4c7b-b1d2-52ef20e9cb69,9,skadiantonioo,GEM Brincellezha#GEM,Spadelline,WIN,Victory!,skadiantonioo won 1 win in GEM Brincellezha#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""91""}",2025-12-13 19:02:04.42556+00
868,51f4d626-c81c-4446-9c7f-4b410b8a5cbb,55,skadiantonioo,GEM Envealscenth#GEM,Gladasmy,MEMBER,New Member!,skadiantonioo redeemed the Majesty account GEM Envealscenth#GEM,"{""points"":""0"",""username"":""GEM Envealscenth#GEM"",""bloodline"":""Gladasmy""}",2025-12-13 20:50:18.744449+00
869,d6bd7eee-de31-4878-932e-12f3378e39c9,46,AmNightmare,GEM Ornetchreans#GEM,Primogenit,MASTERY_LEVEL_UP,Mastery Upgrade!,AmNightmare reached mastery level 3 with Bard in GEM Ornetchreans#GEM,"{""to"":""3"",""from"":""2"",""points"":""50"",""championId"":""432"",""championName"":""Bard""}",2025-12-13 20:58:42.636599+00
870,d6bd7eee-de31-4878-932e-12f3378e39c9,46,AmNightmare,GEM Ornetchreans#GEM,Primogenit,MASTERY_LEVEL_UP,Mastery Upgrade!,AmNightmare reached mastery level 9 with Bard in GEM Ornetchreans#GEM,"{""to"":""9"",""from"":""3"",""points"":""300"",""championId"":""432"",""championName"":""Bard""}",2025-12-13 20:58:54.85686+00
871,51f4d626-c81c-4446-9c7f-4b410b8a5cbb,55,skadiantonioo,GEM Envealscenth#GEM,Gladasmy,LEVEL_UP,Level Up!,skadiantonioo leveled up to 9 in GEM Envealscenth#GEM,"{""to"":""9"",""from"":""8"",""gained"":""1"",""points"":""80""}",2025-12-13 21:28:27.787967+00
872,d6bd7eee-de31-4878-932e-12f3378e39c9,46,AmNightmare,GEM Ornetchreans#GEM,Primogenit,MASTERY_LEVEL_UP,Mastery Upgrade!,AmNightmare reached mastery level 4 with Kayn in GEM Ornetchreans#GEM,"{""to"":""4"",""from"":""3"",""points"":""50"",""championId"":""141"",""championName"":""Kayn""}",2025-12-13 22:21:39.39116+00
875,71b26dfe-f225-49fb-b852-89b1c62fd894,45,Apolly0nx,GEM Argyndorness#GEM,Primogenit,MEMBER,New Member!,Apolly0nx redeemed the Majesty account GEM Argyndorness#GEM,"{""points"":""0"",""username"":""GEM Argyndorness#GEM"",""bloodline"":""Primogenit""}",2025-12-13 23:50:32.257459+00
876,d7895f20-abd6-4552-a559-63ba2626b88f,53,-,GEM Reamsetmours#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,- completed a mission in GEM Reamsetmours#GEM,"{""points"":""10"",""progress"":""12/12"",""missionNumber"":""12"",""totalMissions"":""12""}",2025-12-13 23:56:13.896669+00
877,d7895f20-abd6-4552-a559-63ba2626b88f,53,-,GEM Reamsetmours#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,- completed a mission in GEM Reamsetmours#GEM,"{""points"":""10"",""progress"":""12/12"",""missionNumber"":""12"",""totalMissions"":""12""}",2025-12-13 23:56:16.795064+00
878,e55f6073-25c5-4c73-a220-4b6327f7ba5e,48,Aegon,GEM Furninscorce#GEM,Porveldam,LEVEL_UP,Level Up!,Aegon leveled up to 30 in GEM Furninscorce#GEM,"{""to"":""30"",""from"":""26"",""gained"":""4"",""points"":""320""}",2025-12-13 23:57:18.565216+00
879,3d874267-f665-4c55-9f5d-9c06eea06a75,29,YeII0wDucky,GEM Asticedicair#GEM,Gladasmy,MEMBER,New Member!,YeII0wDucky redeemed the Majesty account GEM Asticedicair#GEM,"{""points"":""0"",""username"":""GEM Asticedicair#GEM"",""bloodline"":""Gladasmy""}",2025-12-14 00:12:51.33108+00
880,71b26dfe-f225-49fb-b852-89b1c62fd894,45,Apolly0nx,GEM Argyndorness#GEM,Primogenit,LEVEL_UP,Level Up!,Apolly0nx leveled up to 8 in GEM Argyndorness#GEM,"{""to"":""8"",""from"":""7"",""gained"":""1"",""points"":""80""}",2025-12-14 00:14:44.265414+00
881,d6bd7eee-de31-4878-932e-12f3378e39c9,46,AmNightmare,GEM Ornetchreans#GEM,Primogenit,MISSION_COMPLETED,Mission Completed!,AmNightmare completed a mission in GEM Ornetchreans#GEM,"{""points"":""10"",""progress"":""2/12"",""missionNumber"":""2"",""totalMissions"":""12""}",2025-12-14 00:24:28.378417+00
882,d6bd7eee-de31-4878-932e-12f3378e39c9,46,AmNightmare,GEM Ornetchreans#GEM,Primogenit,MISSION_COMPLETED,Mission Completed!,AmNightmare completed a mission in GEM Ornetchreans#GEM,"{""points"":""10"",""progress"":""4/12"",""missionNumber"":""4"",""totalMissions"":""12""}",2025-12-14 00:24:30.955311+00
883,d6bd7eee-de31-4878-932e-12f3378e39c9,46,AmNightmare,GEM Ornetchreans#GEM,Primogenit,MISSION_COMPLETED,Mission Completed!,AmNightmare completed a mission in GEM Ornetchreans#GEM,"{""progress"":""2/15"",""ranked_id"":""46"",""total_missions"":""15"",""current_missions"":""2"",""missions_completed"":""2""}",2025-12-14 00:24:30.999255+00
884,d6bd7eee-de31-4878-932e-12f3378e39c9,46,AmNightmare,GEM Ornetchreans#GEM,Primogenit,MISSION_COMPLETED,Mission Completed!,AmNightmare completed a mission in GEM Ornetchreans#GEM,"{""progress"":""4/15"",""ranked_id"":""46"",""total_missions"":""15"",""current_missions"":""4"",""missions_completed"":""2""}",2025-12-14 00:24:34.167072+00
885,71b26dfe-f225-49fb-b852-89b1c62fd894,45,Apolly0nx,GEM Argyndorness#GEM,Primogenit,LEVEL_UP,Level Up!,Apolly0nx leveled up to 9 in GEM Argyndorness#GEM,"{""to"":""9"",""from"":""8"",""gained"":""1"",""points"":""80""}",2025-12-14 00:47:42.273675+00
886,71b26dfe-f225-49fb-b852-89b1c62fd894,45,Apolly0nx,GEM Argyndorness#GEM,Primogenit,MASTERY_LEVEL_UP,Mastery Upgrade!,Apolly0nx reached mastery level 2 with Seraphine in GEM Argyndorness#GEM,"{""to"":""2"",""from"":""0"",""points"":""100"",""championId"":""147"",""championName"":""Seraphine""}",2025-12-14 01:09:05.175997+00
887,71b26dfe-f225-49fb-b852-89b1c62fd894,45,Apolly0nx,GEM Argyndorness#GEM,Primogenit,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Argyndorness#GEM,"{""points"":""10"",""progress"":""2/12"",""missionNumber"":""2"",""totalMissions"":""12""}",2025-12-14 01:41:30.291658+00
888,71b26dfe-f225-49fb-b852-89b1c62fd894,45,Apolly0nx,GEM Argyndorness#GEM,Primogenit,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Argyndorness#GEM,"{""progress"":""2/15"",""ranked_id"":""45"",""total_missions"":""15"",""current_missions"":""2"",""missions_completed"":""2""}",2025-12-14 01:41:33.1443+00
889,71b26dfe-f225-49fb-b852-89b1c62fd894,45,Apolly0nx,GEM Argyndorness#GEM,Primogenit,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Argyndorness#GEM,"{""points"":""10"",""progress"":""2/12"",""missionNumber"":""2"",""totalMissions"":""12""}",2025-12-14 01:41:36.075664+00
890,71b26dfe-f225-49fb-b852-89b1c62fd894,45,Apolly0nx,GEM Argyndorness#GEM,Primogenit,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Argyndorness#GEM,"{""points"":""10"",""progress"":""2/12"",""missionNumber"":""2"",""totalMissions"":""12""}",2025-12-14 01:41:38.864441+00
891,71b26dfe-f225-49fb-b852-89b1c62fd894,45,Apolly0nx,GEM Argyndorness#GEM,Primogenit,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Argyndorness#GEM,"{""points"":""10"",""progress"":""3/12"",""missionNumber"":""3"",""totalMissions"":""12""}",2025-12-14 01:41:51.627036+00
892,71b26dfe-f225-49fb-b852-89b1c62fd894,45,Apolly0nx,GEM Argyndorness#GEM,Primogenit,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Argyndorness#GEM,"{""points"":""10"",""progress"":""4/12"",""missionNumber"":""4"",""totalMissions"":""12""}",2025-12-14 01:41:52.873699+00
893,71b26dfe-f225-49fb-b852-89b1c62fd894,45,Apolly0nx,GEM Argyndorness#GEM,Primogenit,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Argyndorness#GEM,"{""progress"":""4/15"",""ranked_id"":""45"",""total_missions"":""15"",""current_missions"":""4"",""missions_completed"":""3""}",2025-12-14 01:42:03.751696+00
894,d6bd7eee-de31-4878-932e-12f3378e39c9,46,AmNightmare,GEM Ornetchreans#GEM,Primogenit,LEVEL_UP,Level Up!,AmNightmare leveled up to 28 in GEM Ornetchreans#GEM,"{""to"":""28"",""from"":""27"",""gained"":""1"",""points"":""80""}",2025-12-14 01:46:20.896308+00
895,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MEMBER,New Member!,Apolly0nx redeemed the Majesty account GEM Buddelizeth#GEM,"{""points"":""0"",""username"":""GEM Buddelizeth#GEM"",""bloodline"":""Spadelline""}",2025-12-14 03:35:00.532968+00
896,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,LEVEL_UP,Level Up!,Apolly0nx leveled up to 8 in GEM Buddelizeth#GEM,"{""to"":""8"",""from"":""3"",""gained"":""5"",""points"":""400""}",2025-12-14 06:26:18.587508+00
897,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""points"":""10"",""progress"":""2/12"",""missionNumber"":""2"",""totalMissions"":""12""}",2025-12-14 06:26:32.751788+00
898,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""progress"":""2/0"",""ranked_id"":""50"",""total_missions"":""0"",""current_missions"":""2"",""missions_completed"":""2""}",2025-12-14 06:27:29.901523+00
899,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""points"":""10"",""progress"":""4/12"",""missionNumber"":""4"",""totalMissions"":""12""}",2025-12-14 06:27:39.855162+00
900,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""points"":""10"",""progress"":""5/12"",""missionNumber"":""5"",""totalMissions"":""12""}",2025-12-14 06:27:40.410146+00
901,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""points"":""10"",""progress"":""6/12"",""missionNumber"":""6"",""totalMissions"":""12""}",2025-12-14 06:27:43.945794+00
